日期,收盘,开盘,,,,
2025/11/7,100.2,100.13,,,,
2025/11/6,100.24,100.18,,,,
2025/11/5,99.87,100.1,,,,
2025/11/4,100.14,100.15,,,,
2025/11/3,100.09,100.07,,,,
2025/10/31,100.54,100.66,,,,
2025/10/30,100.6,100.48,,,,
2025/10/29,100.79,101.25,,,,
2025/10/28,101.27,101.19,,,,
2025/10/27,101.21,101.08,,,,
2025/10/24,101.14,101.17,,,,
2025/10/23,101.04,101.11,,,,
2025/10/22,101.22,101.16,,,,
2025/10/21,101.23,101.27,,,,
2025/10/20,101.13,101.07,,,,
2025/10/17,100.96,101.01,,,,
2025/10/16,101.1,100.69,,,,
2025/10/15,100.74,100.82,,,,
2025/10/14,100.78,100.57,,,,
2025/10/13,100.62,100.46,,,,
2025/10/10,100.43,100.36,,,,
2025/10/9,100.02,100.08,,,,
2025/10/8,100.14,100.31,,,,
2025/10/7,100.13,100.08,,,,
2025/10/6,99.96,100,,,,
2025/10/3,100.18,100.32,,,,
2025/10/2,100.29,100.14,,,,
2025/10/1,100.18,100.18,,,,
2025/9/30,100.25,100.33,,,,
2025/9/29,100.26,100.18,,,,
2025/9/26,100.07,100.09,,,,
2025/9/25,100,100,,,,
2025/9/24,100.14,100.25,,,,
2025/9/23,100.33,100.24,,,,
2025/9/22,100.17,100.26,,,,
2025/9/19,100.29,100.3,,,,
2025/9/18,100.29,100.26,,,,
2025/9/17,100.57,100.87,,,,
2025/9/16,100.75,100.75,,,,
2025/9/15,100.71,100.67,,,,
2025/9/12,100.54,100.48,,,,
2025/9/11,100.63,100.55,,,,
2025/9/10,100.44,100.41,,,,
2025/9/9,100.24,100.38,,,,
2025/9/8,100.44,100.33,,,,
2025/9/5,100.1,100.14,,,,
2025/9/4,99.63,99.44,,,,
2025/9/3,99.23,98.95,,,,
2025/9/2,98.87,98.82,,,,
2025/8/29,99.46,99.47,,,,
2025/8/28,99.59,99.43,,,,
2025/8/27,99.47,99.22,,,,
2025/8/26,99.37,99.24,,,,
2025/8/25,99.25,99.21,,,,
2025/8/22,99.4,99.03,,,,
2025/8/21,98.85,98.96,,,,
2025/8/20,99.08,98.99,,,,
2025/8/19,99.02,98.94,,,,
2025/8/18,98.83,98.99,,,,
2025/8/15,98.94,99.07,,,,
2025/8/14,99.09,99.18,,,,
2025/8/13,99.37,99.28,,,,
2025/8/12,99.01,98.91,,,,
2025/8/11,99.01,99.01,,,,
2025/8/8,98.94,99,,,,
2025/8/7,99.13,99.23,,,,
2025/8/6,99.21,99.14,,,,
2025/8/5,99.25,99.13,,,,
2025/8/4,99.22,99.16,,,,
2025/8/1,99.14,98.87,,,,
2025/7/31,98.62,98.72,,,,
2025/7/30,98.57,98.67,,,,
2025/7/29,98.85,98.42,,,,
2025/7/28,98.32,98.36,,,,
2025/7/25,98.45,98.3,,,,
2025/7/24,98.29,98.11,,,,
2025/7/23,98.35,98.45,,,,
2025/7/22,98.57,98.48,,,,
2025/7/21,98.38,98.46,,,,
2025/7/18,98.11,98.15,,,,
2025/7/17,97.93,97.98,,,,
2025/7/16,97.89,97.89,,,,
2025/7/15,97.75,98.16,,,,
2025/7/14,98.04,98.01,,,,
2025/7/11,98.05,98.17,,,,
2025/7/10,98.46,98.42,,,,
2025/7/9,98.49,98.21,,,,
2025/7/8,98.08,97.95,,,,
2025/7/7,98.12,98.32,,,,
2025/7/3,98.47,98.53,,,,
2025/7/2,98.67,98.68,,,,
2025/7/1,98.79,98.87,,,,
2025/6/30,99.2,99.05,,,,
2025/6/27,98.8,98.87,,,,
2025/6/26,99.08,98.8,,,,
2025/6/25,98.81,98.62,,,,
2025/6/24,98.82,98.36,,,,
2025/6/23,98.42,98.4,,,,
2025/6/20,98.22,98,,,,
2025/6/18,98.13,98.21,,,,
2025/6/17,98.06,97.95,,,,
2025/6/16,97.76,97.89,,,,
2025/6/13,97.96,98.11,,,,
2025/6/12,98.31,98.24,,,,
2025/6/11,97.95,97.79,,,,
2025/6/10,97.62,97.72,,,,
2025/6/9,97.4,97.29,,,,
2025/6/6,97.28,97.46,,,,
2025/6/5,97.78,98.03,,,,
2025/6/4,98.03,97.75,,,,
2025/6/3,97.45,97.6,,,,
2025/6/2,97.52,97.23,,,,
2025/5/30,98.1,97.86,,,,
2025/5/29,97.86,97.74,,,,
2025/5/28,97.5,97.56,,,,
2025/5/27,97.68,97.51,,,,
2025/5/23,97.24,97.34,,,,
2025/5/22,97.1,96.77,,,,
2025/5/21,96.82,97.17,,,,
2025/5/20,97.46,97.52,,,,
2025/5/19,97.63,97.14,,,,
2025/5/16,97.66,97.91,,,,
2025/5/15,97.6,97.31,,,,
2025/5/14,97.05,97.28,,,,
2025/5/13,97.33,97.5,,,,
2025/5/12,97.43,97.45,,,,
2025/5/9,97.76,97.86,,,,
2025/5/8,97.66,98.21,,,,
2025/5/7,98.17,98.16,,,,
2025/5/6,98.02,97.78,,,,
2025/5/5,97.78,97.9,,,,
2025/5/2,97.95,98.06,,,,
2025/5/1,98.43,98.83,,,,
2025/4/30,99.02,98.99,,,,
2025/4/29,99.11,98.76,,,,
2025/4/28,98.87,98.52,,,,
2025/4/25,98.6,98.47,,,,
2025/4/24,98.24,98.06,,,,
2025/4/23,97.7,98.33,,,,
2025/4/22,97.46,97.61,,,,
2025/4/21,97.28,97.61,,,,
2025/4/17,97.87,98.06,,,,
2025/4/16,98.12,97.88,,,,
2025/4/15,97.81,97.6,,,,
2025/4/14,97.61,97.44,,,,
2025/4/11,97.04,96.66,,,,
2025/4/10,97.14,97.67,,,,
2025/4/9,97.91,97.07,,,,
2025/4/8,97.69,98.1,,,,
2025/4/7,98.2,99.22,,,,
2025/4/4,99.46,99.92,,,,
2025/4/3,99.37,99.47,,,,
2025/4/2,98.85,99.17,,,,
2025/4/1,98.96,98.81,,,,
2025/3/31,98.92,98.98,,,,
2025/3/28,98.73,98.54,,,,
2025/3/27,98.16,98.16,,,,
2025/3/26,98.21,98.36,,,,
2025/3/25,98.45,98.37,,,,
2025/3/24,98.36,98.6,,,,
2025/3/21,98.74,98.96,,,,
2025/3/20,98.86,99.22,,,,
2025/3/19,98.8,98.42,,,,
2025/3/18,98.51,98.3,,,,
2025/3/17,98.41,98.49,,,,
2025/3/14,98.28,98.34,,,,
2025/3/13,98.48,98.09,,,,
2025/3/12,98.18,98.3,,,,
2025/3/11,98.47,98.77,,,,
2025/3/10,98.82,98.81,,,,
2025/3/7,98.35,98.85,,,,
2025/3/6,98.47,98.51,,,,
2025/3/5,98.57,98.97,,,,
2025/3/4,98.91,99.3,,,,
2025/3/3,99.16,98.66,,,,
2025/2/28,99.25,99.08,,,,
2025/2/27,98.81,98.77,,,,
2025/2/26,98.96,98.77,,,,
2025/2/25,98.8,98.65,,,,
2025/2/24,98.19,97.96,,,,
2025/2/21,98.02,97.75,,,,
2025/2/20,97.6,97.54,,,,
2025/2/19,97.45,97.27,,,,
2025/2/18,97.31,97.46,,,,
2025/2/14,97.7,97.75,,,,
2025/2/13,97.34,97.16,,,,
2025/2/12,96.76,96.77,,,,
2025/2/11,97.27,97.27,,,,
2025/2/10,97.49,97.57,,,,
2025/2/7,97.46,97.52,,,,
2025/2/6,97.77,97.77,,,,
2025/2/5,97.87,97.7,,,,
2025/2/4,97.35,97.02,,,,
2025/2/3,97.17,97.34,,,,
2025/1/31,97.4,97.62,,,,
2025/1/30,97.6,97.62,,,,
2025/1/29,97.46,97.58,,,,
2025/1/28,97.52,97.34,,,,
2025/1/27,97.55,97.49,,,,
2025/1/24,97.01,96.87,,,,
2025/1/23,96.85,96.77,,,,
2025/1/22,97.01,97.21,,,,
2025/1/21,97.24,97.15,,,,
2025/1/17,96.92,97.07,,,,
2025/1/16,96.92,96.63,,,,
2025/1/15,96.71,96.94,,,,
2025/1/14,95.88,95.86,,,,
2025/1/13,95.85,95.94,,,,
2025/1/10,95.94,95.85,,,,
2025/1/8,96.48,96.27,,,,
2025/1/7,96.37,96.61,,,,
2025/1/6,96.71,96.72,,,,
2025/1/3,96.81,97.03,,,,
2025/1/2,96.91,97.07,,,,
2024/12/31,96.9,97.15,,,,
2024/12/30,97.02,97,,,,
2024/12/27,96.64,96.79,,,,
2024/12/26,96.84,96.52,,,,
2024/12/24,96.77,96.5,,,,
2024/12/23,96.66,96.95,,,,
2024/12/20,96.96,97.05,,,,
2024/12/19,96.7,96.76,,,,
2024/12/18,96.95,97.66,,,,
2024/12/17,98.01,98,,,,
2024/12/16,98.01,98.07,,,,
2024/12/13,97.92,98.2,,,,
2024/12/12,98.29,98.53,,,,
2024/12/11,98.69,99.08,,,,
2024/12/10,98.92,98.87,,,,
2024/12/9,99.04,99.2,,,,
2024/12/6,99.33,99.4,,,,
2024/12/5,99.05,98.96,,,,
2024/12/4,99.03,98.52,,,,
2024/12/3,98.71,98.97,,,,
2024/12/2,98.9,99.39,,,,
2024/11/29,99.2,99.15,,,,
2024/11/27,98.81,98.8,,,,
2024/11/26,98.54,98.49,,,,
2024/11/25,98.69,98.53,,,,
2024/11/22,97.81,97.87,,,,
2024/11/21,97.74,97.85,,,,
2024/11/20,97.79,97.69,,,,
2024/11/19,97.89,97.95,,,,
2024/11/18,97.75,97.55,,,,
2024/11/15,97.66,97.44,,,,
2024/11/14,97.65,97.85,,,,
2024/11/13,97.69,98.17,,,,
2024/11/12,97.71,97.98,,,,
2024/11/11,98.28,98.3,,,,
2024/11/8,98.5,98.48,,,,
2024/11/7,98.33,97.96,,,,
2024/11/6,97.59,97.43,,,,
2024/11/5,98.36,98.09,,,,
2024/11/4,98.13,98.25,,,,
2024/11/1,97.72,98.29,,,,
2024/10/31,98.42,98.32,,,,
2024/10/30,98.44,98.75,,,,
2024/10/29,98.54,98.12,,,,
2024/10/28,98.43,98.64,,,,
2024/10/25,98.59,98.97,,,,
2024/10/24,98.79,98.68,,,,
2024/10/23,98.6,98.57,,,,
2024/10/22,98.85,98.93,,,,
2024/10/21,98.83,99.18,,,,
2024/10/18,99.52,99.63,,,,
2024/10/17,99.45,99.6,,,,
2024/10/16,99.94,99.96,,,,
2024/10/15,99.81,99.74,,,,
2024/10/14,99.41,99.2,,,,
2024/10/11,99.5,99.41,,,,
2024/10/10,99.47,99.45,,,,
2024/10/9,99.53,99.64,,,,
2024/10/8,99.79,99.52,,,,
2024/10/7,99.62,99.64,,,,
2024/10/4,99.96,100.1,,,,
2024/10/3,100.61,100.85,,,,
2024/10/2,101.02,100.88,,,,
2024/10/1,101.23,101.27,,,,
2024/9/30,101.27,101.44,,,,
2024/9/27,101.5,101.41,,,,
2024/9/26,101.21,101.32,,,,
2024/9/25,101.19,101.42,,,,
2024/9/24,101.58,101.27,,,,
2024/9/23,101.44,101.34,,,,
2024/9/20,101.48,101.43,,,,
2024/9/19,101.57,101.41,,,,
2024/9/18,101.56,101.68,,,,
2024/9/17,101.88,101.99,,,,
2024/9/16,101.98,101.83,,,,
2024/9/13,101.74,101.76,,,,
2024/9/12,101.53,101.56,,,,
2024/9/11,101.62,101.51,,,,
2024/9/10,101.65,101.34,,,,
2024/9/9,101.34,101.15,,,,
2024/9/6,101.19,101.13,,,,
2024/9/5,101.06,101.02,,,,
2024/9/4,100.8,100.43,,,,
2024/9/3,100.36,100.32,,,,
2024/8/30,100.25,100.51,,,,
2024/8/29,100.49,100.45,,,,
2024/8/28,100.62,100.71,,,,
2024/8/27,100.71,100.48,,,,
2024/8/26,100.68,100.92,,,,
2024/8/23,100.77,100.52,,,,
2024/8/22,100.31,100.54,,,,
2024/8/21,100.72,100.61,,,,
2024/8/20,100.53,100.41,,,,
2024/8/19,100.23,100.07,,,,
2024/8/16,100.12,100.03,,,,
2024/8/15,99.88,99.7,,,,
2024/8/14,100.3,100.15,,,,
2024/8/13,100.12,100.04,,,,
2024/8/12,99.72,99.47,,,,
2024/8/9,99.55,99.64,,,,
2024/8/8,99.2,99.11,,,,
2024/8/7,99.35,99.51,,,,
2024/8/6,99.65,100.14,,,,
2024/8/5,100.25,100.82,,,,
2024/8/2,100.33,99.88,,,,
2024/8/1,99.22,99.01,,,,
2024/7/31,99.11,98.81,,,,
2024/7/30,98.58,98.52,,,,
2024/7/29,98.48,98.54,,,,
2024/7/26,98.32,98.29,,,,
2024/7/25,97.97,97.84,,,,
2024/7/24,97.7,97.82,,,,
2024/7/23,98,98.1,,,,
2024/7/22,98.01,98.12,,,,
2024/7/19,98.05,98.04,,,,
2024/7/18,98.25,98.37,,,,
2024/7/17,98.52,98.26,,,,
2024/7/16,98.45,98.18,,,,
2024/7/15,98.05,98.15,,,,
2024/7/12,98.39,98.17,,,,
2024/7/11,98.12,98.18,,,,
2024/7/10,97.62,97.61,,,,
2024/7/9,97.52,97.51,,,,
2024/7/8,97.61,97.59,,,,
2024/7/5,97.58,97.45,,,,
2024/7/3,97.09,96.8,,,,
2024/7/2,96.57,96.64,,,,
2024/7/1,96.25,96.43,,,,
2024/6/28,97.07,97.77,,,,
2024/6/27,97.55,97.56,,,,
2024/6/26,97.39,97.43,,,,
2024/6/25,97.83,97.78,,,,
2024/6/24,97.84,97.82,,,,
2024/6/21,97.76,97.89,,,,
2024/6/20,97.75,97.55,,,,
2024/6/18,97.92,97.7,,,,
2024/6/17,97.57,97.57,,,,
2024/6/14,97.92,97.85,,,,
2024/6/13,97.82,97.7,,,,
2024/6/12,97.33,97.6,,,,
2024/6/11,96.87,96.64,,,,
2024/6/10,96.54,96.52,,,,
2024/6/7,96.62,96.82,,,,
2024/6/6,97.48,97.31,,,,
2024/6/5,97.45,97.29,,,,
2024/6/4,97.15,97,,,,
2024/6/3,96.8,96.4,,,,
2024/5/31,96.52,96.46,,,,
2024/5/30,96.21,96.08,,,,
2024/5/29,95.76,95.91,,,,
2024/5/28,96.13,96.67,,,,
2024/5/24,96.58,96.43,,,,
2024/5/23,96.47,96.83,,,,
2024/5/22,96.74,96.66,,,,
2024/5/21,96.86,96.92,,,,
2024/5/20,96.68,96.71,,,,
2024/5/17,96.77,96.92,,,,
2024/5/16,97.08,97.23,,,,
2024/5/15,97.19,97.11,,,,
2024/5/14,96.55,96.5,,,,
2024/5/13,96.29,96.44,,,,
2024/5/10,96.24,96.26,,,,
2024/5/9,96.44,96.2,,,,
2024/5/8,96.26,96.25,,,,
2024/5/7,96.46,96.53,,,,
2024/5/6,96.26,96.21,,,,
2024/5/3,96.19,96.32,,,,
2024/5/2,95.7,95.27,,,,
2024/5/1,95.27,95.2,,,,
2024/4/30,95.23,95.32,,,,
2024/4/29,95.62,95.6,,,,
2024/4/26,95.33,95.32,,,,
2024/4/25,95.12,94.94,,,,
2024/4/24,95.39,95.38,,,,
2024/4/23,95.64,95.38,,,,
2024/4/22,95.44,95.33,,,,
2024/4/19,95.38,95.53,,,,
2024/4/18,95.28,95.55,,,,
2024/4/17,95.55,95.4,,,,
2024/4/16,95.11,95.01,,,,
2024/4/15,95.38,95.47,,,,
2024/4/12,95.96,96.08,,,,
2024/4/11,95.78,95.98,,,,
2024/4/10,95.76,96.22,,,,
2024/4/9,96.92,96.83,,,,
2024/4/8,96.59,96.56,,,,
2024/4/5,96.68,96.76,,,,
2024/4/4,97.16,97.11,,,,
2024/4/3,96.93,96.58,,,,
2024/4/2,96.87,96.66,,,,
2024/4/1,96.94,97.32,,,,
2024/3/28,97.94,97.93,,,,
2024/3/27,98.06,97.8,,,,
2024/3/26,97.74,97.66,,,,
2024/3/25,97.64,97.76,,,,
2024/3/22,97.82,97.91,,,,
2024/3/21,97.51,97.62,,,,
2024/3/20,97.44,97.29,,,,
2024/3/19,97.24,97.15,,,,
2024/3/18,97,97.07,,,,
2024/3/15,97.1,97.15,,,,
2024/3/14,97.11,97.48,,,,
2024/3/13,97.73,97.82,,,,
2024/3/12,97.91,98.02,,,,
2024/3/11,98.16,98.28,,,,
2024/3/8,98.27,98.34,,,,
2024/3/7,98.18,98.22,,,,
2024/3/6,97.97,97.95,,,,
2024/3/5,97.82,97.69,,,,
2024/3/4,97.29,97.26,,,,
2024/3/1,97.53,96.99,,,,
2024/2/29,97.35,97.38,,,,
2024/2/28,97.19,97.07,,,,
2024/2/27,97,97.1,,,,
2024/2/26,97.13,97.34,,,,
2024/2/23,97.34,96.99,,,,
2024/2/22,96.98,96.93,,,,
2024/2/21,96.9,97.28,,,,
2024/2/20,97.19,97.23,,,,
2024/2/16,97.1,96.95,,,,
2024/2/15,97.41,97.49,,,,
2024/2/14,97.18,96.84,,,,
2024/2/13,96.75,97.04,,,,
2024/2/12,97.65,97.7,,,,
2024/2/9,97.63,97.54,,,,
2024/2/8,97.66,97.78,,,,
2024/2/7,97.96,97.99,,,,
2024/2/6,98.16,97.79,,,,
2024/2/5,97.65,97.89,,,,
2024/2/2,98.46,98.49,,,,
2024/2/1,99.37,99.2,,,,
2024/1/31,99.1,99,,,,
2024/1/30,98.65,98.64,,,,
2024/1/29,98.46,98.3,,,,
2024/1/26,98.07,98.2,,,,
2024/1/25,98.18,98.01,,,,
2024/1/24,97.74,98.29,,,,
2024/1/23,97.96,97.99,,,,
2024/1/22,98.2,98.26,,,,
2024/1/19,98.02,97.89,,,,
2024/1/18,98,98.16,,,,
2024/1/17,98.09,98.16,,,,
2024/1/16,98.36,98.72,,,,
2024/1/12,99.1,99.14,,,,
2024/1/11,98.92,98.53,,,,
2024/1/10,98.36,98.74,,,,
2024/1/9,98.55,98.39,,,,
2024/1/8,98.57,98.24,,,,
2024/1/5,98.2,98.13,,,,
2024/1/4,98.43,98.42,,,,
2024/1/3,98.83,98.45,,,,
2024/1/2,98.78,98.84,,,,
2023/12/29,99.25,99.2,,,,
2023/12/28,99.44,99.54,,,,
2023/12/27,99.66,99.4,,,,
2023/12/26,99.03,98.93,,,,
2023/12/22,98.83,99.13,,,,
2023/12/21,98.96,99.22,,,,
2023/12/20,98.97,98.87,,,,
2023/12/19,98.61,98.63,,,,
2023/12/18,98.49,98.58,,,,
2023/12/15,98.69,98.8,,,,
2023/12/14,98.92,98.68,,,,
2023/12/13,98.41,97.39,,,,
2023/12/12,97.19,96.94,,,,
2023/12/11,96.9,96.8,,,,
2023/12/8,96.89,96.99,,,,
2023/12/7,97.38,97.22,,,,
2023/12/6,97.35,97.24,,,,
2023/12/5,97.1,96.85,,,,
2023/12/4,96.46,96.58,,,,
2023/12/1,96.83,96,,,,
2023/11/30,96.26,96.38,,,,
2023/11/29,96.58,96.42,,,,
2023/11/28,96.11,95.61,,,,
2023/11/27,95.69,95.36,,,,
2023/11/24,95.15,95.24,,,,
2023/11/22,95.59,95.68,,,,
2023/11/21,95.5,95.45,,,,
2023/11/20,95.4,95.07,,,,
2023/11/17,95.25,95.21,,,,
2023/11/16,95.06,94.85,,,,
2023/11/15,94.54,94.7,,,,
2023/11/14,95.13,95.03,,,,
2023/11/13,93.95,93.64,,,,
2023/11/10,93.96,94.19,,,,
2023/11/9,93.74,94.42,,,,
2023/11/8,94.53,94.27,,,,
2023/11/7,94.21,93.94,,,,
2023/11/6,93.71,93.93,,,,
2023/11/3,94.18,94.54,,,,
2023/11/2,93.61,93.68,,,,
2023/11/1,93.05,92.23,,,,
2023/10/31,92.31,92.45,,,,
2023/10/30,92.37,92.29,,,,
2023/10/27,92.59,92.56,,,,
2023/10/26,92.62,92.12,,,,
2023/10/25,92,92.33,,,,
2023/10/24,92.69,92.43,,,,
2023/10/23,92.36,91.7,,,,
2023/10/20,92,91.94,,,,
2023/10/19,91.67,91.89,,,,
2023/10/18,92.02,92.29,,,,
2023/10/17,92.45,92.51,,,,
2023/10/16,93.12,93.32,,,,
2023/10/13,93.64,93.68,,,,
2023/10/12,93.24,93.87,,,,
2023/10/11,94.05,93.94,,,,
2023/10/10,93.62,93.39,,,,
2023/10/9,93.71,93.22,,,,
2023/10/6,92.75,92.46,,,,
2023/10/5,93.11,93.17,,,,
2023/10/4,93.05,92.77,,,,
2023/10/3,92.4,92.99,,,,
2023/10/2,93.13,93.43,,,,
2023/9/29,94.04,94.5,,,,
2023/9/28,94.13,93.7,,,,
2023/9/27,93.85,94.47,,,,
2023/9/26,94.18,94.47,,,,
2023/9/25,94.3,94.49,,,,
2023/9/22,95.05,94.78,,,,
2023/9/21,94.65,94.8,,,,
2023/9/20,95.3,95.57,,,,
2023/9/19,95.35,95.54,,,,
2023/9/18,95.63,95.37,,,,
2023/9/15,95.49,95.64,,,,
2023/9/14,95.71,95.96,,,,
2023/9/13,95.84,95.61,,,,
2023/9/12,95.7,95.71,,,,
2023/9/11,95.67,95.66,,,,
2023/9/8,95.78,95.93,,,,
2023/9/7,95.73,95.59,,,,
2023/9/6,95.43,95.63,,,,
2023/9/5,95.52,95.85,,,,
2023/9/1,96.04,96.54,,,,
2023/8/31,96.8,96.78,,,,
2023/8/30,96.66,96.78,,,,
2023/8/29,96.7,95.91,,,,
2023/8/28,96.08,96.1,,,,
2023/8/25,95.87,95.82,,,,
2023/8/24,95.93,95.99,,,,
2023/8/23,96.15,95.75,,,,
2023/8/22,95.24,95.17,,,,
2023/8/21,95.14,95.25,,,,
2023/8/18,95.62,95.47,,,,
2023/8/17,95.41,95.5,,,,
2023/8/16,95.51,95.76,,,,
2023/8/15,95.74,95.81,,,,
2023/8/14,96,95.98,,,,
2023/8/11,96.07,96.12,,,,
2023/8/10,96.37,97.06,,,,
2023/8/9,97,97.01,,,,
2023/8/8,96.93,96.94,,,,
2023/8/7,96.7,96.64,,,,
2023/8/4,96.68,96.25,,,,
2023/8/3,95.89,95.93,,,,
2023/8/2,96.54,96.48,,,,
2023/8/1,96.77,97.01,,,,
2023/7/31,97.68,97.53,,,,
2023/7/28,97.56,97.39,,,,
2023/7/27,97.18,97.84,,,,
2023/7/26,98.02,97.93,,,,
2023/7/25,97.7,97.58,,,,
2023/7/24,97.81,98.1,,,,
2023/7/21,97.99,98.11,,,,
2023/7/20,97.92,98.06,,,,
2023/7/19,98.43,98.35,,,,
2023/7/18,98.13,98.33,,,,
2023/7/17,98.05,97.95,,,,
2023/7/14,97.94,98.23,,,,
2023/7/13,98.41,98.18,,,,
2023/7/12,97.8,97.51,,,,
2023/7/11,97.01,96.94,,,,
2023/7/10,96.8,96.57,,,,
2023/7/7,96.53,96.42,,,,
2023/7/6,96.51,96.56,,,,
2023/7/5,97.14,97.51,,,,
2023/7/3,97.58,97.82,,,,
2023/6/30,97.95,97.86,,,,
2023/6/29,97.72,97.8,,,,
2023/6/28,98.48,98.34,,,,
2023/6/27,98.19,98.45,,,,
2023/6/26,98.38,98.5,,,,
2023/6/23,98.26,98.49,,,,
2023/6/22,97.97,98.17,,,,
2023/6/21,98.48,98.09,,,,
2023/6/20,98.32,98.28,,,,
2023/6/16,98.14,98.09,,,,
2023/6/15,98.45,98.29,,,,
2023/6/14,97.77,97.88,,,,
2023/6/13,97.68,98.48,,,,
2023/6/12,98.14,98.09,,,,
2023/6/9,97.97,97.91,,,,
2023/6/8,98.2,97.8,,,,
2023/6/7,97.68,98.15,,,,
2023/6/6,98.2,98.12,,,,
2023/6/5,98.08,97.85,,,,
2023/6/2,98.09,98.54,,,,
2023/6/1,98.61,98.6,,,,
2023/5/31,98.57,98.22,,,,
2023/5/30,98.22,97.9,,,,
2023/5/26,97.57,97.36,,,,
2023/5/25,97.49,97.74,,,,
2023/5/24,97.85,98.17,,,,
2023/5/23,98.1,97.92,,,,
2023/5/22,97.99,98.14,,,,
2023/5/19,98.08,98.13,,,,
2023/5/18,98.3,98.49,,,,
2023/5/17,98.76,98.99,,,,
2023/5/16,98.91,98.89,,,,
2023/5/15,99.14,99.21,,,,
2023/5/12,99.39,99.89,,,,
2023/5/11,99.95,100.11,,,,
2023/5/10,99.65,99.43,,,,
2023/5/9,99.01,99.11,,,,
2023/5/8,99.1,99.21,,,,
2023/5/5,99.65,99.64,,,,
2023/5/4,99.97,99.77,,,,
2023/5/3,100.09,99.89,,,,
2023/5/2,99.65,98.96,,,,
2023/5/1,98.69,99.35,,,,
2023/4/28,99.96,99.99,,,,
2023/4/27,99.45,99.61,,,,
2023/4/26,99.81,100.16,,,,
2023/4/25,100.18,99.97,,,,
2023/4/24,99.56,99.42,,,,
2023/4/21,99.17,99.51,,,,
2023/4/20,99.34,99.21,,,,
2023/4/19,98.89,98.89,,,,
2023/4/18,99.04,98.91,,,,
2023/4/17,98.9,99.13,,,,
2023/4/14,99.4,99.56,,,,
2023/4/13,99.89,100.16,,,,
2023/4/12,99.93,100.17,,,,
2023/4/11,99.81,99.81,,,,
2023/4/10,99.75,99.89,,,,
2023/4/6,100.44,100.56,,,,
2023/4/5,100.53,100.5,,,,
2023/4/4,100.19,99.55,,,,
2023/4/3,99.82,99.28,,,,
2023/3/31,99.64,99.39,,,,
2023/3/30,99.16,99.03,,,,
2023/3/29,99.05,98.74,,,,
2023/3/28,98.93,98.98,,,,
2023/3/27,99.08,99.39,,,,
2023/3/24,100.16,100.28,,,,
2023/3/23,99.99,99.68,,,,
2023/3/22,99.75,98.8,,,,
2023/3/21,98.8,98.88,,,,
2023/3/20,99.1,99.73,,,,
2023/3/17,99.5,99.29,,,,
2023/3/16,98.88,99.53,,,,
2023/3/15,99.27,99.43,,,,
2023/3/14,98.29,98.77,,,,
2023/3/13,98.87,99.05,,,,
2023/3/10,98.09,97.79,,,,
2023/3/9,96.96,96.76,,,,
2023/3/8,96.61,96.9,,,,
2023/3/7,96.71,96.98,,,,
2023/3/6,96.84,97.27,,,,
2023/3/3,97.08,96.85,,,,
2023/3/2,96.32,96.15,,,,
2023/3/1,96.52,96.83,,,,
2023/2/28,97.31,96.99,,,,
2023/2/27,97.32,97.41,,,,
2023/2/24,97.13,97.22,,,,
2023/2/23,97.69,97.4,,,,
2023/2/22,97.34,97.4,,,,
2023/2/21,97.08,97.36,,,,
2023/2/17,98,97.53,,,,
2023/2/16,97.77,97.88,,,,
2023/2/15,98.18,98.24,,,,
2023/2/14,98.37,98.67,,,,
2023/2/13,98.72,98.49,,,,
2023/2/10,98.42,98.82,,,,
2023/2/9,98.85,99.54,,,,
2023/2/8,99.24,99.14,,,,
2023/2/7,99.1,99.15,,,,
2023/2/6,99.27,99.31,,,,
2023/2/3,99.82,99.95,,,,
2023/2/2,100.79,101.04,,,,
2023/2/1,100.68,100.19,,,,
2023/1/31,100.22,100.16,,,,
2023/1/30,99.81,99.9,,,,
2023/1/27,100.08,99.96,,,,
2023/1/26,100.23,100.33,,,,
2023/1/25,100.4,100.26,,,,
2023/1/24,100.28,99.84,,,,
2023/1/23,99.84,99.8,,,,
2023/1/20,100.09,100.17,,,,
2023/1/19,100.5,100.73,,,,
2023/1/18,100.73,100.76,,,,
2023/1/17,99.74,99.74,,,,
2023/1/13,99.92,100.02,,,,
2023/1/12,100.29,99.84,,,,
2023/1/11,99.57,99.28,,,,
2023/1/10,98.96,99.02,,,,
2023/1/9,99.34,99.06,,,,
2023/1/6,99.09,98.13,,,,
2023/1/5,98.02,97.64,,,,
2023/1/4,98.1,98.17,,,,
2023/1/3,97.56,97.97,,,,
2022/12/30,96.99,97.25,,,,
2022/12/29,97.45,97.21,,,,
2022/12/28,97.09,97.47,,,,
2022/12/27,97.26,97.46,,,,
2022/12/23,97.97,98.05,,,,
2022/12/22,98.31,98.32,,,,
2022/12/21,98.34,98.49,,,,
2022/12/20,98.07,98.1,,,,
2022/12/19,98.74,98.9,,,,
2022/12/16,99.35,98.96,,,,
2022/12/15,99.61,99.57,,,,
2022/12/14,99.69,99.52,,,,
2022/12/13,99.47,100.18,,,,
2022/12/12,98.81,99.19,,,,
2022/12/9,98.79,99.12,,,,
2022/12/8,99.38,99.39,,,,
2022/12/7,99.68,99.29,,,,
2022/12/6,98.8,98.71,,,,
2022/12/5,98.51,98.82,,,,
2022/12/2,99.29,98.49,,,,
2022/12/1,98.88,98.3,,,,
2022/11/30,98.29,97.48,,,,
