日期,收盘,开盘,,,,
2019/7/29,301.46,301.88,,,,
2019/7/26,302.01,300.76,,,,
2019/7/25,300,300.94,,,,
2019/7/24,301.44,299.19,,,,
2019/7/23,300.03,299.14,,,,
2019/7/22,297.9,297.61,,,,
2019/7/19,297.17,300.04,,,,
2019/7/18,298.83,297.19,,,,
2019/7/17,297.74,299.75,,,,
2019/7/16,299.71,300.65,,,,
2019/7/15,300.75,301.13,,,,
2019/7/12,300.65,299.85,,,,
2019/7/11,299.31,299.32,,,,
2019/7/10,298.61,298.37,,,,
2019/7/9,297.19,295.54,,,,
2019/7/8,296.82,297.01,,,,
2019/7/5,298.46,297.44,,,,
2019/7/3,298.8,297.18,,,,
2019/7/2,296.43,295.61,,,,
2019/7/1,295.66,296.68,,,,
2019/6/28,293,292.58,,,,
2019/6/27,291.5,291.31,,,,
2019/6/26,290.47,291.75,,,,
2019/6/25,290.76,293.7,,,,
2019/6/24,293.64,294.23,,,,
2019/6/21,294,294.13,,,,
2019/6/20,295.86,296.04,,,,
2019/6/19,293.06,292.55,,,,
2019/6/18,292.4,291.39,,,,
2019/6/17,289.37,289.52,,,,
2019/6/14,289.26,289.26,,,,
2019/6/13,289.58,289.4,,,,
2019/6/12,288.39,288.64,,,,
2019/6/11,288.9,290.99,,,,
2019/6/10,288.97,289.37,,,,
2019/6/7,287.65,285.93,,,,
2019/6/6,284.8,283.29,,,,
2019/6/5,282.96,282.33,,,,
2019/6/4,280.53,277.12,,,,
2019/6/3,274.57,275.31,,,,
2019/5/31,275.27,276.2,,,,
2019/5/30,279.03,279.11,,,,
2019/5/29,278.27,278.91,,,,
2019/5/28,280.15,283.09,,,,
2019/5/24,282.78,283.74,,,,
2019/5/23,282.14,283.16,,,,
2019/5/22,285.63,285.45,,,,
2019/5/21,286.51,285.83,,,,
2019/5/20,283.95,284.06,,,,
2019/5/17,285.84,285.14,,,,
2019/5/16,287.7,285.84,,,,
2019/5/15,285.06,281.59,,,,
2019/5/14,283.4,281.99,,,,
2019/5/13,280.86,282.42,,,,
2019/5/10,288.1,285.62,,,,
2019/5/9,286.66,285.23,,,,
2019/5/8,287.53,287.53,,,,
2019/5/7,287.93,290.15,,,,
2019/5/6,292.82,289.25,,,,
2019/5/3,294.03,292.82,,,,
2019/5/2,291.18,291.68,,,,
2019/5/1,291.81,294.72,,,,
2019/4/30,294.02,293.49,,,,
2019/4/29,293.87,293.51,,,,
2019/4/26,293.41,292.1,,,,
2019/4/25,292.05,292.12,,,,
2019/4/24,292.23,292.79,,,,
2019/4/23,292.88,290.68,,,,
2019/4/22,290.27,289.17,,,,
2019/4/18,290.02,290.1,,,,
2019/4/17,289.45,291.4,,,,
2019/4/16,290.16,290.95,,,,
2019/4/15,289.97,290.24,,,,
2019/4/12,290.16,290,,,,
2019/4/11,288.21,288.83,,,,
2019/4/10,288.29,287.77,,,,
2019/4/9,287.31,287.72,,,,
2019/4/8,288.79,288.1,,,,
2019/4/5,288.57,287.92,,,,
2019/4/4,287.18,286.78,,,,
2019/4/3,286.42,287.32,,,,
2019/4/2,285.97,286.04,,,,
2019/4/1,285.83,284.7,,,,
2019/3/29,282.48,282.39,,,,
2019/3/28,280.71,280.35,,,,
2019/3/27,279.65,281.11,,,,
2019/3/26,281.12,280.99,,,,
2019/3/25,279.04,278.87,,,,
2019/3/22,279.25,283.22,,,,
2019/3/21,284.73,280.64,,,,
2019/3/20,281.55,282.16,,,,
2019/3/19,282.4,283.51,,,,
2019/3/18,282.33,281.55,,,,
2019/3/15,281.31,280.54,,,,
2019/3/14,281.16,281.37,,,,
2019/3/13,281.34,280.48,,,,
2019/3/12,279.49,279.06,,,,
2019/3/11,278.44,275.26,,,,
2019/3/8,274.46,272.94,,,,
2019/3/7,275.01,276.83,,,,
2019/3/6,277.33,279.15,,,,
2019/3/5,279.02,279.54,,,,
2019/3/4,279.4,281.6,,,,
2019/3/1,280.42,280.44,,,,
2019/2/28,278.68,278.96,,,,
2019/2/27,279.2,278.52,,,,
2019/2/26,279.32,279.13,,,,
2019/2/25,279.52,280.73,,,,
2019/2/22,279.14,278.11,,,,
2019/2/21,277.42,277.7,,,,
2019/2/20,278.41,277.81,,,,
2019/2/19,277.85,276.48,,,,
2019/2/15,277.37,276.36,,,,
2019/2/14,274.38,273.78,,,,
2019/2/13,274.99,275.03,,,,
2019/2/12,274.1,272.42,,,,
2019/2/11,270.62,271.2,,,,
2019/2/8,270.47,268.75,,,,
2019/2/7,270.14,270.94,,,,
2019/2/6,272.74,272.79,,,,
2019/2/5,273.1,272.44,,,,
2019/2/4,271.96,270.11,,,,
2019/2/1,270.06,270.15,,,,
2019/1/31,269.93,267.51,,,,
2019/1/30,267.58,265.1,,,,
2019/1/29,263.41,263.92,,,,
2019/1/28,263.76,263.39,,,,
2019/1/25,265.78,265.61,,,,
2019/1/24,263.55,263.21,,,,
2019/1/23,263.41,264.01,,,,
2019/1/22,262.86,264.82,,,,
2019/1/18,266.46,264.98,,,,
2019/1/17,262.96,260.01,,,,
2019/1/16,260.98,260.83,,,,
2019/1/15,260.35,257.82,,,,
2019/1/14,257.4,256.86,,,,
2019/1/11,258.98,257.68,,,,
2019/1/10,258.88,256.26,,,,
2019/1/9,257.97,257.56,,,,
2019/1/8,256.77,256.82,,,,
2019/1/7,254.38,252.69,,,,
2019/1/4,252.39,247.59,,,,
2019/1/3,244.21,248.23,,,,
2019/1/2,250.18,245.98,,,,
2018/12/31,249.92,249.56,,,,
2018/12/28,247.75,249.58,,,,
2018/12/27,248.07,242.57,,,,
2018/12/26,246.18,235.97,,,,
2018/12/24,234.34,239.04,,,,
2018/12/21,240.7,246.74,,,,
2018/12/20,247.17,249.86,,,,
2018/12/19,251.26,255.17,,,,
2018/12/18,255.08,257.2,,,,
2018/12/17,255.36,259.4,,,,
2018/12/14,260.47,262.96,,,,
2018/12/13,265.37,266.52,,,,
2018/12/12,265.46,267.47,,,,
2018/12/11,264.13,267.66,,,,
2018/12/10,264.07,263.37,,,,
2018/12/7,263.57,269.46,,,,
2018/12/6,269.84,265.92,,,,
2018/12/4,270.25,278.37,,,,
2018/12/3,279.3,280.28,,,,
2018/11/30,275.65,273.81,,,,
2018/11/29,273.98,273.71,,,,
2018/11/28,274.58,269.6,,,,
2018/11/27,268.4,266.34,,,,
2018/11/26,267.5,265.78,,,,
2018/11/23,263.25,263.18,,,,
2018/11/21,265.02,265.86,,,,
2018/11/20,264.12,265.36,,,,
2018/11/19,269.1,273.05,,,,
2018/11/16,273.73,271.79,,,,
2018/11/15,273.02,268.78,,,,
2018/11/14,270.2,274.16,,,,
2018/11/13,272.06,273.09,,,,
2018/11/12,272.57,277.19,,,,
2018/11/9,277.76,279.03,,,,
2018/11/8,280.5,280.11,,,,
2018/11/7,281.01,277.56,,,,
2018/11/6,275.12,273.32,,,,
2018/11/5,273.39,272.44,,,,
2018/11/2,271.89,274.75,,,,
2018/11/1,273.51,271.6,,,,
2018/10/31,270.63,270.65,,,,
2018/10/30,267.77,263.67,,,,
2018/10/29,263.86,268.8,,,,
2018/10/26,265.33,265.92,,,,
2018/10/25,270.08,267.38,,,,
2018/10/24,265.32,273.33,,,,
2018/10/23,273.61,270.95,,,,
2018/10/22,275.01,277,,,,
2018/10/19,276.25,277.13,,,,
2018/10/18,276.4,279.4,,,,
2018/10/17,280.45,280.44,,,,
2018/10/16,280.4,276.6,,,,
2018/10/15,274.4,275.55,,,,
2018/10/12,275.95,276.77,,,,
2018/10/11,272.17,277.08,,,,
2018/10/10,278.3,286.83,,,,
2018/10/9,287.4,287.39,,,,
2018/10/8,287.82,287.05,,,,
2018/10/5,287.82,289.69,,,,
2018/10/4,289.44,291.18,,,,
2018/10/3,291.72,292.74,,,,
2018/10/2,291.56,291.56,,,,
2018/10/1,291.73,292.11,,,,
2018/9/28,290.72,289.99,,,,
2018/9/27,290.69,290.41,,,,
2018/9/26,289.88,290.91,,,,
2018/9/25,290.75,291.53,,,,
2018/9/24,291.02,291.34,,,,
2018/9/21,291.99,293.09,,,,
2018/9/20,293.58,292.64,,,,
2018/9/19,291.22,290.97,,,,
2018/9/18,290.91,289.58,,,,
2018/9/17,289.34,290.82,,,,
2018/9/14,290.88,291.06,,,,
2018/9/13,290.83,290.32,,,,
2018/9/12,289.12,289.06,,,,
2018/9/11,289.05,287.37,,,,
2018/9/10,288.1,288.74,,,,
2018/9/7,287.6,286.98,,,,
2018/9/6,288.16,289.15,,,,
2018/9/5,289.03,289.41,,,,
2018/9/4,289.81,289.84,,,,
2018/8/31,290.31,289.84,,,,
2018/8/30,290.3,290.94,,,,
2018/8/29,291.48,290.16,,,,
2018/8/28,289.92,290.3,,,,
2018/8/27,289.78,288.86,,,,
2018/8/24,287.51,286.44,,,,
2018/8/23,285.79,285.97,,,,
2018/8/22,286.17,285.88,,,,
2018/8/21,286.34,286.25,,,,
2018/8/20,285.67,285.57,,,,
2018/8/17,285.06,283.83,,,,
2018/8/16,284.06,283.4,,,,
2018/8/15,281.78,282.38,,,,
2018/8/14,283.9,282.92,,,,
2018/8/13,282.1,283.47,,,,
2018/8/10,283.16,283.45,,,,
2018/8/9,285.07,285.53,,,,
2018/8/8,285.46,285.39,,,,
2018/8/7,285.58,285.39,,,,
2018/8/6,284.64,283.64,,,,
2018/8/3,283.6,282.53,,,,
2018/8/2,282.39,279.39,,,,
2018/8/1,280.86,281.56,,,,
2018/7/31,281.33,280.81,,,,
2018/7/30,279.95,281.51,,,,
2018/7/27,281.42,283.71,,,,
2018/7/26,283.34,283.2,,,,
2018/7/25,284.01,281.33,,,,
2018/7/24,281.61,281.79,,,,
2018/7/23,280.2,279.45,,,,
2018/7/20,279.68,279.77,,,,
2018/7/19,280,280.31,,,,
2018/7/18,281.06,280.56,,,,
2018/7/17,280.47,278.47,,,,
2018/7/16,279.34,279.64,,,,
2018/7/13,279.59,279.17,,,,
2018/7/12,279.37,278.28,,,,
2018/7/11,276.86,277.15,,,,
2018/7/10,278.9,278.41,,,,
2018/7/9,277.9,276.55,,,,
2018/7/6,275.42,273.14,,,,
2018/7/5,273.11,272.17,,,,
2018/7/3,270.9,272.87,,,,
2018/7/2,271.86,269.51,,,,
2018/6/29,271.28,272.12,,,,
2018/6/28,270.89,269.29,,,,
2018/6/27,269.35,272.26,,,,
2018/6/26,271.6,271.64,,,,
2018/6/25,271,273.44,,,,
2018/6/22,274.74,275.66,,,,
2018/6/21,274.24,275.96,,,,
2018/6/20,275.97,276.27,,,,
2018/6/19,275.5,274,,,,
2018/6/18,276.56,275.49,,,,
2018/6/15,277.13,276.6,,,,
2018/6/14,278.73,279.01,,,,
2018/6/13,278.03,279.19,,,,
2018/6/12,278.92,279.03,,,,
2018/6/11,278.56,278.44,,,,
2018/6/8,278.19,276.85,,,,
2018/6/7,277.37,277.95,,,,
2018/6/6,277.4,275.79,,,,
2018/6/5,275.1,275.05,,,,
2018/6/4,274.9,274.53,,,,
2018/6/1,273.6,272.41,,,,
2018/5/31,270.94,272.15,,,,
2018/5/30,272.61,270.5,,,,
2018/5/29,269.02,270.31,,,,
2018/5/25,272.15,272.15,,,,
2018/5/24,272.8,272.91,,,,
2018/5/23,273.36,271.17,,,,
2018/5/22,272.61,273.96,,,,
2018/5/21,273.37,273.01,,,,
2018/5/18,271.33,271.62,,,,
2018/5/17,272.01,271.94,,,,
2018/5/16,272.24,271.14,,,,
2018/5/15,271.1,271.59,,,,
2018/5/14,272.98,273.34,,,,
2018/5/11,272.85,272.16,,,,
2018/5/10,272.02,270.34,,,,
2018/5/9,269.5,267.68,,,,
2018/5/8,266.92,266.5,,,,
2018/5/7,266.92,266.89,,,,
2018/5/4,266.02,261.52,,,,
2018/5/3,262.62,262.26,,,,
2018/5/2,263.2,264.76,,,,
2018/5/1,264.98,263.87,,,,
2018/4/30,264.51,267.26,,,,
2018/4/27,266.56,267,,,,
2018/4/26,266.31,264.79,,,,
2018/4/25,263.63,262.91,,,,
2018/4/24,262.98,267.73,,,,
2018/4/23,266.57,267.26,,,,
2018/4/20,266.61,268.81,,,,
2018/4/19,268.89,269.65,,,,
2018/4/18,270.39,270.69,,,,
2018/4/17,270.19,269.33,,,,
2018/4/16,267.33,267,,,,
2018/4/13,265.15,267.41,,,,
2018/4/12,265.93,265.26,,,,
2018/4/11,263.76,263.47,,,,
2018/4/10,265.15,264.27,,,,
2018/4/9,261,261.37,,,,
2018/4/6,259.72,263.42,,,,
2018/4/5,265.64,265.55,,,,
2018/4/4,263.56,256.75,,,,
2018/4/3,260.77,258.87,,,,
2018/4/2,257.47,262.55,,,,
2018/3/29,263.15,261.12,,,,
2018/3/28,259.83,260.75,,,,
2018/3/27,260.6,266.17,,,,
2018/3/26,265.11,262.13,,,,
2018/3/23,258.05,264.17,,,,
2018/3/22,263.67,267.91,,,,
2018/3/21,270.43,270.9,,,,
2018/3/20,270.95,270.94,,,,
2018/3/19,270.49,273.35,,,,
2018/3/16,274.2,274.5,,,,
2018/3/15,275,275.88,,,,
2018/3/14,275.3,277.81,,,,
2018/3/13,276.72,279.84,,,,
2018/3/12,278.52,279.2,,,,
2018/3/9,278.87,275.7,,,,
2018/3/8,274.1,273.55,,,,
2018/3/7,272.78,270.42,,,,
2018/3/6,272.88,273.3,,,,
2018/3/5,272.19,267.73,,,,
2018/3/2,269.08,265.8,,,,
2018/3/1,267.7,271.41,,,,
2018/2/28,271.65,275.68,,,,
2018/2/27,274.43,278.11,,,,
2018/2/26,277.9,275.93,,,,
2018/2/23,274.71,271.79,,,,
2018/2/22,270.4,271.1,,,,
2018/2/21,270.05,271.9,,,,
2018/2/20,271.4,272.03,,,,
2018/2/16,273.11,272.32,,,,
2018/2/15,273.03,271.57,,,,
2018/2/14,269.59,264.31,,,,
2018/2/13,266,263.97,,,,
2018/2/12,265.34,263.83,,,,
2018/2/9,261.5,260.8,,,,
2018/2/8,257.63,268.01,,,,
2018/2/7,267.67,268.5,,,,
2018/2/6,269.13,259.94,,,,
2018/2/5,263.93,273.45,,,,
2018/2/2,275.45,280.08,,,,
2018/2/1,281.58,281.07,,,,
2018/1/31,281.9,282.73,,,,
2018/1/30,281.76,282.6,,,,
2018/1/29,284.68,285.93,,,,
2018/1/26,286.58,284.25,,,,
2018/1/25,283.3,284.16,,,,
2018/1/24,283.18,284.02,,,,
2018/1/23,283.29,282.74,,,,
2018/1/22,282.69,280.17,,,,
2018/1/19,280.41,279.8,,,,
2018/1/18,279.14,279.48,,,,
2018/1/17,279.61,278.03,,,,
2018/1/16,276.97,279.35,,,,
2018/1/12,277.92,276.42,,,,
2018/1/11,276.12,274.75,,,,
2018/1/10,274.12,273.68,,,,
2018/1/9,274.54,274.4,,,,
2018/1/8,273.92,273.31,,,,
2018/1/5,273.42,272.51,,,,
2018/1/4,271.61,271.2,,,,
2018/1/3,270.47,268.96,,,,
2018/1/2,268.77,267.84,,,,
2017/12/29,266.86,268.53,,,,
2017/12/28,267.87,267.89,,,,
2017/12/27,267.32,267.38,,,,
2017/12/26,267.19,267.05,,,,
2017/12/22,267.51,267.6,,,,
2017/12/21,267.58,267.74,,,,
2017/12/20,267.03,268.27,,,,
2017/12/19,267.17,268.48,,,,
2017/12/18,268.2,268.1,,,,
2017/12/15,266.51,265.45,,,,
2017/12/14,265.66,267.09,,,,
2017/12/13,266.75,267.06,,,,
2017/12/12,266.78,266.57,,,,
2017/12/11,266.31,265.58,,,,
2017/12/8,265.51,264.99,,,,
2017/12/7,264.07,263.09,,,,
2017/12/6,263.24,262.87,,,,
2017/12/5,263.19,264.43,,,,
2017/12/4,264.14,266.31,,,,
2017/12/1,264.46,264.76,,,,
2017/11/30,265.01,263.76,,,,
2017/11/29,262.71,263.02,,,,
2017/11/28,262.87,260.76,,,,
2017/11/27,260.23,260.41,,,,
2017/11/24,260.36,260.32,,,,
2017/11/22,259.76,260,,,,
2017/11/21,259.99,259.18,,,,
2017/11/20,258.3,258.14,,,,
2017/11/17,257.86,258.22,,,,
2017/11/16,258.62,257.52,,,,
2017/11/15,256.44,256.62,,,,
2017/11/14,257.73,257.41,,,,
2017/11/13,258.33,257.31,,,,
2017/11/10,258.09,257.73,,,,
2017/11/9,258.17,257.73,,,,
2017/11/8,259.11,258.47,,,,
2017/11/7,258.67,258.97,,,,
2017/11/6,258.85,258.3,,,,
2017/11/3,258.45,257.77,,,,
2017/11/2,257.59,257.41,,,,
2017/11/1,257.49,258.04,,,,
2017/10/31,257.15,257.18,,,,
2017/10/30,256.75,257.07,,,,
2017/10/27,257.71,256.47,,,,
2017/10/26,255.62,255.99,,,,
2017/10/25,255.29,256.18,,,,
2017/10/24,256.56,256.6,,,,
2017/10/23,256.11,257.48,,,,
2017/10/20,257.11,256.7,,,,
2017/10/19,255.79,254.83,,,,
2017/10/18,255.72,255.9,,,,
2017/10/17,255.47,255.23,,,,
2017/10/16,255.29,255.21,,,,
2017/10/13,254.95,255.14,,,,
2017/10/12,254.64,254.66,,,,
2017/10/11,255.02,254.51,,,,
2017/10/10,254.62,254.6,,,,
2017/10/9,253.95,254.63,,,,
2017/10/6,254.37,254.15,,,,
2017/10/5,254.66,253.54,,,,
2017/10/4,253.16,252.69,,,,
2017/10/3,252.86,252.46,,,,
2017/10/2,252.32,251.49,,,,
2017/9/29,251.23,250.34,,,,
2017/9/28,250.35,249.73,,,,
2017/9/27,250.05,249.88,,,,
2017/9/26,249.08,249.42,,,,
2017/9/25,248.93,249.15,,,,
2017/9/22,249.44,249.05,,,,
2017/9/21,249.39,249.88,,,,
2017/9/20,250.06,250.07,,,,
2017/9/19,249.97,250,,,,
2017/9/18,249.72,249.61,,,,
2017/9/15,249.19,248.69,,,,
2017/9/14,250.09,249.8,,,,
2017/9/13,250.17,249.72,,,,
2017/9/12,250.05,249.63,,,,
2017/9/11,249.21,248.04,,,,
2017/9/8,246.58,246.54,,,,
2017/9/7,246.87,247.25,,,,
2017/9/6,246.9,246.84,,,,
2017/9/5,246.06,247.26,,,,
2017/9/1,247.84,247.92,,,,
2017/8/31,247.49,246.72,,,,
2017/8/30,246.01,244.83,,,,
2017/8/29,244.85,243.06,,,,
2017/8/28,244.57,245.17,,,,
2017/8/25,244.56,244.9,,,,
2017/8/24,243.99,245,,,,
2017/8/23,244.56,244.33,,,,
2017/8/22,245.44,243.57,,,,
2017/8/21,242.9,242.64,,,,
2017/8/18,242.71,242.9,,,,
2017/8/17,243.09,246.24,,,,
2017/8/16,246.94,247.11,,,,
2017/8/15,246.51,246.98,,,,
2017/8/14,246.54,245.59,,,,
2017/8/11,244.12,244.02,,,,
2017/8/10,243.76,246.29,,,,
2017/8/9,247.25,246.47,,,,
2017/8/8,247.26,247.51,,,,
2017/8/7,247.87,247.49,,,,
2017/8/4,247.41,247.52,,,,
2017/8/3,246.96,247.31,,,,
2017/8/2,247.44,247.47,,,,
2017/8/1,247.32,247.46,,,,
2017/7/31,246.77,247.37,,,,
2017/7/28,246.91,246.65,,,,
2017/7/27,247.2,247.96,,,,
2017/7/26,247.43,247.75,,,,
2017/7/25,247.42,247.68,,,,
2017/7/24,246.82,246.79,,,,
2017/7/21,246.88,246.44,,,,
2017/7/20,247.1,247.28,,,,
2017/7/19,246.99,246.02,,,,
2017/7/18,245.66,245.06,,,,
2017/7/17,245.53,245.47,,,,
2017/7/14,245.56,244.43,,,,
2017/7/13,244.42,244.02,,,,
2017/7/12,244.01,243.3,,,,
2017/7/11,242.19,242.16,,,,
2017/7/10,242.37,241.95,,,,
2017/7/7,242.11,241.21,,,,
2017/7/6,240.55,241.89,,,,
2017/7/5,242.77,242.63,,,,
2017/7/3,242.21,242.88,,,,
2017/6/30,241.8,242.28,,,,
2017/6/29,241.35,243.66,,,,
2017/6/28,243.49,242.5,,,,
2017/6/27,241.33,243.04,,,,
2017/6/26,243.29,243.9,,,,
2017/6/23,243.13,242.91,,,,
2017/6/22,242.84,242.96,,,,
2017/6/21,242.95,243.42,,,,
2017/6/20,243.01,244.25,,,,
2017/6/19,244.66,243.59,,,,
2017/6/16,242.64,242.77,,,,
2017/6/15,243.77,242.68,,,,
2017/6/14,244.24,244.86,,,,
2017/6/13,244.55,243.98,,,,
2017/6/12,243.36,243.13,,,,
2017/6/9,243.41,244.09,,,,
2017/6/8,243.78,243.77,,,,
2017/6/7,243.66,243.6,,,,
2017/6/6,243.21,243.34,,,,
2017/6/5,243.99,243.97,,,,
2017/6/2,244.17,243.42,,,,
2017/6/1,243.36,241.97,,,,
2017/5/31,241.44,241.84,,,,
2017/5/30,241.5,241.34,,,,
2017/5/26,241.71,241.54,,,,
2017/5/25,241.76,241.2,,,,
2017/5/24,240.61,240.32,,,,
2017/5/23,240.05,239.95,,,,
2017/5/22,239.52,238.9,,,,
2017/5/19,238.31,237.33,,,,
2017/5/18,236.77,235.73,,,,
2017/5/17,235.82,238.1,,,,
2017/5/16,240.08,240.64,,,,
2017/5/15,240.3,239.47,,,,
2017/5/12,238.98,239.09,,,,
2017/5/11,239.38,239.35,,,,
2017/5/10,239.87,239.39,,,,
2017/5/9,239.44,239.96,,,,
2017/5/8,239.66,239.75,,,,
2017/5/5,239.7,239.19,,,,
2017/5/4,238.76,238.83,,,,
2017/5/3,238.48,238.29,,,,
2017/5/2,238.77,238.84,,,,
2017/5/1,238.68,238.68,,,,
2017/4/28,238.08,238.9,,,,
2017/4/27,238.6,238.77,,,,
2017/4/26,238.4,238.51,,,,
2017/4/25,238.55,237.91,,,,
2017/4/24,237.17,237.18,,,,
2017/4/21,234.59,235.25,,,,
2017/4/20,235.34,234.15,,,,
2017/4/19,233.44,234.52,,,,
2017/4/18,233.87,233.72,,,,
2017/4/17,234.57,233.11,,,,
2017/4/13,232.51,233.64,,,,
2017/4/12,234.03,234.74,,,,
2017/4/11,235.06,234.9,,,,
2017/4/10,235.34,235.36,,,,
2017/4/7,235.2,235.15,,,,
2017/4/6,235.44,234.94,,,,
2017/4/5,234.78,236.26,,,,
2017/4/4,235.48,235,,,,
2017/4/3,235.33,235.8,,,,
2017/3/31,235.74,235.9,,,,
2017/3/30,236.29,235.47,,,,
2017/3/29,235.54,234.99,,,,
2017/3/28,235.32,233.27,,,,
2017/3/27,233.62,231.93,,,,
2017/3/24,233.86,234.38,,,,
2017/3/23,234.03,234,,,,
2017/3/22,234.28,233.77,,,,
2017/3/21,233.73,237.47,,,,
2017/3/20,236.77,237.03,,,,
2017/3/17,237.03,237.75,,,,
2017/3/16,238.48,239.11,,,,
2017/3/15,238.95,237.56,,,,
2017/3/14,236.9,237.18,,,,
2017/3/13,237.81,237.62,,,,
2017/3/10,237.69,237.97,,,,
2017/3/9,236.86,236.7,,,,
2017/3/8,236.56,237.34,,,,
2017/3/7,237,237.36,,,,
2017/3/6,237.71,237.5,,,,
2017/3/3,238.42,238.17,,,,
2017/3/2,238.27,239.56,,,,
2017/3/1,239.78,238.39,,,,
2017/2/28,236.47,236.67,,,,
2017/2/27,237.11,236.64,,,,
2017/2/24,236.74,235.46,,,,
2017/2/23,236.44,236.88,,,,
2017/2/22,236.28,236.02,,,,
2017/2/21,236.49,235.52,,,,
2017/2/17,235.09,233.95,,,,
2017/2/16,234.72,234.96,,,,
2017/2/15,234.92,233.45,,,,
2017/2/14,233.7,232.56,,,,
2017/2/13,232.77,232.08,,,,
2017/2/10,231.51,231,,,,
2017/2/9,230.6,229.56,,,,
2017/2/8,229.24,228.61,,,,
2017/2/7,228.94,229.38,,,,
2017/2/6,228.93,228.87,,,,
2017/2/3,229.34,228.82,,,,
2017/2/2,227.77,227.2,,,,
2017/2/1,227.62,228.25,,,,
2017/1/31,227.53,226.98,,,,
2017/1/30,227.55,228.17,,,,
2017/1/27,228.97,229.42,,,,
2017/1/26,229.33,229.4,,,,
2017/1/25,229.57,228.7,,,,
2017/1/24,227.6,226.4,,,,
2017/1/23,226.15,226.35,,,,
2017/1/20,226.74,226.7,,,,
2017/1/19,225.91,226.84,,,,
2017/1/18,226.75,226.53,,,,
2017/1/17,226.25,226.31,,,,
2017/1/13,227.05,226.73,,,,
2017/1/12,226.53,226.5,,,,
2017/1/11,227.1,226.36,,,,
2017/1/10,226.46,226.48,,,,
2017/1/9,226.46,226.91,,,,
2017/1/6,227.21,226.53,,,,
2017/1/5,226.4,226.27,,,,
2017/1/4,226.58,225.62,,,,
2017/1/3,225.24,225.04,,,,
2016/12/30,223.53,224.73,,,,
2016/12/29,224.35,224.48,,,,
2016/12/28,224.4,226.57,,,,
2016/12/27,226.27,226.02,,,,
2016/12/23,225.71,225.43,,,,
2016/12/22,225.38,225.6,,,,
2016/12/21,225.77,226.25,,,,
2016/12/20,226.4,226.15,,,,
2016/12/19,225.53,225.25,,,,
2016/12/16,225.04,226.01,,,,
2016/12/15,226.81,226.16,,,,
2016/12/14,225.88,227.41,,,,
2016/12/13,227.76,227.02,,,,
2016/12/12,226.25,226.4,,,,
2016/12/9,226.51,225.41,,,,
2016/12/8,225.15,224.57,,,,
2016/12/7,224.6,221.52,,,,
2016/12/6,221.7,221.22,,,,
2016/12/5,221,220.65,,,,
2016/12/2,219.68,219.67,,,,
2016/12/1,219.57,220.73,,,,
2016/11/30,220.38,221.63,,,,
2016/11/29,220.91,220.52,,,,
2016/11/28,220.48,221.16,,,,
2016/11/25,221.52,221.1,,,,
2016/11/23,220.7,219.98,,,,
2016/11/22,220.58,220.51,,,,
2016/11/21,220.15,219.17,,,,
2016/11/18,218.5,219.07,,,,
2016/11/17,218.99,218.05,,,,
2016/11/16,217.87,217.56,,,,
2016/11/15,218.28,217.04,,,,
2016/11/14,216.59,217.03,,,,
2016/11/11,216.42,216.08,,,,
2016/11/10,216.92,217.3,,,,
2016/11/9,216.38,212.37,,,,
2016/11/8,214.11,212.69,,,,
2016/11/7,213.15,211.45,,,,
2016/11/4,208.55,208.91,,,,
2016/11/3,208.78,209.99,,,,
2016/11/2,209.74,210.65,,,,
2016/11/1,211.01,212.93,,,,
2016/10/31,212.55,212.93,,,,
2016/10/28,212.54,213.14,,,,
2016/10/27,213.17,214.58,,,,
2016/10/26,213.74,213.21,,,,
2016/10/25,214.17,214.68,,,,
2016/10/24,214.89,215,,,,
2016/10/21,213.98,212.96,,,,
2016/10/20,213.88,213.87,,,,
2016/10/19,214.28,214.02,,,,
2016/10/18,213.71,214.24,,,,
2016/10/17,212.38,213.09,,,,
2016/10/14,213.12,214.15,,,,
2016/10/13,213.01,212.16,,,,
2016/10/12,213.71,213.59,,,,
2016/10/11,213.43,215.66,,,,
2016/10/10,216.16,216.16,,,,
2016/10/7,215.04,216.1,,,,
2016/10/6,215.78,215.37,,,,
2016/10/5,215.63,215.41,,,,
2016/10/4,214.68,215.91,,,,
2016/10/3,215.78,215.82,,,,
2016/9/30,216.3,215.65,,,,
2016/9/29,214.68,216.4,,,,
2016/9/28,216.64,215.83,,,,
2016/9/27,215.57,214.05,,,,
2016/9/26,214.24,215.02,,,,
2016/9/23,215.99,216.72,,,,
2016/9/22,217.18,217,,,,
2016/9/21,215.82,214.24,,,,
2016/9/20,213.42,214.41,,,,
2016/9/19,213.41,214.13,,,,
2016/9/16,213.37,213.48,,,,
2016/9/15,215.28,212.96,,,,
2016/9/14,213.15,213.29,,,,
2016/9/13,213.23,214.84,,,,
2016/9/12,216.34,212.39,,,,
2016/9/9,213.28,216.97,,,,
2016/9/8,218.51,218.62,,,,
2016/9/7,219.01,218.84,,,,
2016/9/6,219.03,218.7,,,,
2016/9/2,218.37,218.39,,,,
2016/9/1,217.39,217.37,,,,
2016/8/31,217.38,217.61,,,,
2016/8/30,218,218.26,,,,
2016/8/29,218.36,217.44,,,,
2016/8/26,217.29,217.92,,,,
2016/8/25,217.7,217.4,,,,
2016/8/24,217.85,218.8,,,,
2016/8/23,218.97,219.25,,,,
2016/8/22,218.53,218.26,,,,
